Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Africa Eastern and Southern,AFE,9.36606403256023,9.36057569890896,8.78482779990271,8.7856684528785,9.07490237603097,9.44072148107389,9.96103066411207,10.5319722023332,10.8387244495795,10.8575546857728,11.3194603876729,11.7969552323739,9.43967032686525,9.60071463736366,9.71921152790709,9.73984431738217,9.76472038652519,9.99400947696818,10.1573564670322,10.3604395958648
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Africa Western and Central,AFW,12.4830148910475,12.6952695769778,13.5844836634713,14.1221060251795,15.030846175553,15.6428773722145,16.3221794029022,17.0710804848034,17.9808350726243,18.941484420934,20.0821490127478,20.9953940570427,22.0078717869578,23.291216949007,24.6071710607493,25.0115108449875,24.9770809235835,25.6586182197935,25.2391833253065,25.8929322905731
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Arab World,ARB,6.91417847722241,6.94355704740393,6.8866907886195,7.29795281286015,7.96059648232284,8.37226335029343,8.83882407275325,9.25886586604235,9.80469676818625,9.88285203204543,10.380249152192,10.9616983392478,10.6045421788362,10.7757584169015,11.81428160967,12.3894343474962,12.6213379872089,11.5177059417965,12.2561296665097,11.2543873077951
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Caribbean small states,CSS,10.018098580017,10.1997462770161,10.5745490698408,11.339456739762,11.8324233677979,12.5512318952413,13.5263208583576,14.2839651849858,14.4998233922339,13.9663933963695,14.1078565645391,14.1537405302339,14.6678424818898,14.8912562447105,15.1092600386656,18.2343283844365,15.5457609439077,15.3772304527479,15.5657611751323,15.7433084342541
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Central Europe and the Baltics,CEB,17.5097843992594,18.7574063319978,20.393620597104,21.6455907582073,23.7913387720487,25.7263246672192,28.0727109768768,28.7799982914698,30.427074484729,29.518542072302,32.0799606371339,32.0767248261155,33.9534310044766,34.4456536556707,38.4294079666374,39.7787645565299,41.1267582813481,41.9739215989439,45.52269001941,49.367203259643
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Early-demographic dividend,EAR,3.42189082512106,3.40322416122695,3.3859083726682,3.51033032186542,3.77002513540392,3.94268013216748,4.04175577358251,4.21756774436184,4.34011725856907,4.33648232343668,4.57198482986534,4.78192817513652,4.9150808982513,5.10441726991802,5.27139330494997,5.43157862605038,5.62198702824994,5.78474454140024,5.99860641712484,6.19241275460989
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,East Asia & Pacific,EAS,10.1752260314535,10.446309574731,10.8202872602961,11.2499170599497,11.7699909963253,12.3169882252314,12.0657813097367,12.499198937777,12.9111866244025,13.1385687808637,13.9884269999177,14.5448382071854,15.1296605861533,15.7334250342925,16.5177077345005,17.359212209628,18.0568676798518,18.8935915421442,19.7965765749215,20.7592077607982
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,East Asia & Pacific (excluding high income),EAP,4.43416056466718,4.70323919357636,5.03525211186625,5.43448190410687,5.86756347009266,6.38917316377574,6.56096713810721,7.21982256553956,7.72075534143276,8.22800359133284,8.93465281083942,9.55830924645605,10.1739418073499,10.8001181038955,11.5773237734294,12.2664657475923,12.9821177563309,13.7959943847357,14.6915392063657,15.6306010706159
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,East Asia & Pacific (IDA & IBRD countries),TEA,4.43416056466718,4.70323919357636,5.03525211186625,5.43448190410687,5.86756347009266,6.38917316377574,6.56096713810721,7.21982256553956,7.72075534143276,8.22800359133285,8.93465281083942,9.55830924645605,10.17394180735,10.8001181038955,11.5773237734294,12.2664657475924,12.9821177563309,13.7959943847357,14.6915392063657,15.6306010706159
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Euro area,EMU,47.725849112608,49.4717680849273,50.5460462719514,51.1048185876031,52.4979616717612,54.0610988767772,57.904110145534,62.1380301306713,57.2394985984231,60.3608528628998,62.227702725747,64.4073388344667,64.8855312032726,68.1021816925747,69.8706192441999,72.646249121889,75.2235663598869,78.5888296733472,80.0694944279834,81.407596410968
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Europe & Central Asia,ECS,29.0492201119419,30.6496171644903,31.4354048434468,32.1958460040217,33.277531026705,34.0823852681583,36.3259539878147,38.3369943395851,37.6502037527177,37.1083837745334,37.6403102733979,39.3157822143897,39.5427138418619,40.8256513364218,41.2256343014753,42.6323587823715,43.0953339339891,44.0503906559882,44.5990835841748,45.2878001755754
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Europe & Central Asia (excluding high income),ECA,5.21166192576153,5.61008931737386,5.94499498351239,6.40249220613333,6.90676695574098,7.28847808001266,8.16613559340665,8.7568385107058,9.18822145593385,8.56976449887262,8.73330030537183,9.54198496093702,9.83579821280706,10.3149456185451,10.19345048097,10.4261144013341,10.3422411330899,10.5688014673688,10.7127967556974,10.8703332182783
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Europe & Central Asia (IDA & IBRD countries),TEC,6.09182938212936,6.54915550823344,7.0396663108504,7.53834748490369,8.13961068680812,8.56844851974212,9.54883734118934,10.1686630504224,10.6992262914669,10.1043177289202,10.2671875936495,11.1078342456131,11.4205759225765,11.9048647877427,11.85122801329,12.1817891089876,12.1438245878344,12.457534591727,12.7373792911989,13.0067735394387
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,European Union,EUU,45.2231989683181,47.0161248316029,47.9915396443946,48.7509451327012,50.5023993051994,52.2691588875479,56.0192482658428,59.4195874253082,55.6077964375919,57.7178335304746,60.068266010991,61.6343718739549,62.5034716233351,65.2207483133681,67.6807745216964,70.307695895356,72.7478295214603,75.5528958799814,77.475695715362,79.3090266527871
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Fragile and conflict affected situations,FCS,3.7602980772322,3.93256458393719,3.71618133833237,3.80527754164058,4.262863614591,4.54270495625036,4.83969801961927,5.16892914376554,5.47145484958248,5.6951745817942,6.15356966909373,6.2569501288337,6.34875319955234,6.56287285414112,6.78862752971101,7.066872855483,7.06040197544485,7.03707387451938,7.52793498073315,6.82153485849047
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Heavily indebted poor countries (HIPC),HPC,5.49809585642775,5.50634160889474,3.94170465554835,4.10222079495407,4.27266871648683,4.44378155199989,4.67174771328882,4.89689159608001,5.15588753847336,5.36932283312166,5.68599358679306,5.96534801015937,5.46968973052827,5.620981043401,5.9278422608174,6.16145602677344,6.41861926609567,6.73197183607655,6.91703544793315,7.18670923741897
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,High income,HIC,37.1276406844047,37.8170367585834,38.535022507421,39.361805791725,40.6923898897018,41.9028792973952,44.0256179002462,46.0917630945154,46.0281915190335,45.904937380738,47.9259327842349,48.43633959448,48.5089598147091,48.8893949184445,49.6059789990276,50.8471346601365,51.8683570089785,53.0805782138149,54.3299048089552,55.5119807619626
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,IBRD only,IBD,4.90701809453659,5.05787613308017,5.22226505370451,5.45774764903979,5.9220712580619,6.28970870819113,6.61051602136087,7.07931548165342,7.42108198072727,7.53818545519145,8.00053208975446,8.46554278369519,8.86007223812507,9.27552732656401,9.70817856909892,10.1157491308549,10.4618610412136,10.8795994489558,11.4325835973886,11.7712483705199
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,IDA & IBRD total,IBT,4.47565017683713,4.61347782553709,4.73498640393524,4.95919534426198,5.36875241591882,5.69932832741766,6.0109487669911,6.44708177713226,6.72225659527214,6.85277907157345,7.27685696758704,7.70953054315208,8.00653141667453,8.39215013043634,8.75524341681135,9.09590804451156,9.40892940104364,9.7840638624958,10.2869395440889,10.6588030908372
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,IDA blend,IDB,1.86450526254288,1.93065865022226,2.06159402390557,2.16227920295526,2.3138324672866,2.45106497421811,2.57433316448696,2.71020342605334,2.79998633346763,2.96535038930627,3.11568456338481,3.33581472906837,3.37349563024411,3.62060981116472,3.6668959218675,3.71392536731108,3.73372629258023,3.76690433444569,4.00345629893428,4.36115387984719
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,IDA only,IDX,2.42838139604473,2.49436311129202,2.29832063378038,2.48028718459366,2.62717755039303,2.75608424787995,2.93982844870126,3.10333768378832,3.33874397757455,3.49110067905234,3.70852662741706,3.85288535198486,3.92335667910152,4.07561175465698,4.27872837992289,4.37781714816801,4.57762172233459,4.83600655275015,5.00883994437883,5.16600599565114
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,IDA total,IDA,2.05642444880786,2.12256150465434,2.15261956867681,2.28450790636091,2.4338924927768,2.56970415244744,2.71722681233283,2.8636726250035,3.03619515423051,3.19630129506798,3.3751161187267,3.56539132005844,3.6307214523204,3.83733336356253,3.95211528394319,4.01992080299292,4.11838262045998,4.24857850461765,4.46598183692173,4.74101596822442
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Late-demographic dividend,LTE,7.30714219995217,7.75136475087817,8.16221052091127,8.68402238966279,9.3598375014015,9.99651495709501,10.8728155099017,11.4849843923853,12.1112493290031,12.346043312705,13.058423237039,13.9208697604526,14.6126581668033,15.3277776335702,16.0751430621232,16.8904083643982,17.5212543362063,18.4518602779167,19.4611667825172,20.2628436699119
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Latin America & Caribbean,LCN,13.8523240434114,13.6977265223662,13.3466898468791,13.3231893563357,13.8549182544937,14.1573669319801,14.6341331943523,14.6751748271293,14.2897243887701,13.448448193079,13.6038033112155,13.8636987606135,13.8247156755527,13.9559815919681,13.7312307152562,13.4640271210651,13.163435664867,13.3230836903288,13.4611483715616,13.3014647738708
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Latin America & Caribbean (excluding high income),LAC,14.8202611250241,14.6426183037588,14.2577457072501,14.227382863019,14.8088778269241,15.1715734800569,15.7352764764384,16.0601563144184,15.7705182056489,15.0288642492428,15.2851656230484,15.8080373151135,15.9059302805252,16.2950491354607,16.1997200167988,16.0566059800035,15.5736251590287,15.7504614707526,15.8854954539153,15.5996882368055
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Latin America & the Caribbean (IDA & IBRD countries),TLA,13.5602521539529,13.3776887063673,13.0214446400353,13.0009147435879,13.5029627843185,13.8054006104745,14.2773836265398,14.3053851564682,13.9814513315373,13.1520970079578,13.3232887319352,13.6023552861916,13.5771311439962,13.7219788174668,13.4993809158292,13.2238820515787,12.9240284203427,13.0921121037083,13.2405873583612,13.0782796933484
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Least developed countries: UN classification,LDC,2.94578155507373,3.03905605025107,2.66742754814606,2.7673890989688,2.90689145547485,3.0711778350317,3.28369192141156,3.50667422429794,3.69801576611457,3.86047102518393,4.09300211072665,4.24073719285944,4.30297478664229,4.48027036688839,4.71192012460796,4.80367816293088,4.9592284356174,5.19098412172257,5.38455505205376,5.55064713802771
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Low & middle income,LMY,4.35388181585404,4.49148297370876,4.59798330627446,4.82063058824286,5.22229104398316,5.55137267529289,5.86051774870264,6.31077959742059,6.59262473979287,6.74184026727579,7.17226831513531,7.61913127491371,7.92987278773167,8.33623381225473,8.71414468278657,9.07271263262788,9.3870688046157,9.7601120766913,10.2587620341708,10.6279350776533
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Low income,LIC,3.98158520379846,4.00661508917016,2.74628008569709,2.75742509463132,2.85465704896348,2.97626893421082,3.1202943027953,3.29758838592456,3.44028797465912,3.63104690132379,3.8927625842834,4.11983616574566,4.05253465123584,4.14564712222386,4.36386411950403,4.51524743023123,4.60487442880689,4.80629617930584,4.89242777037726,5.04573333610141
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Lower middle income,LMC,2.04645946897534,2.08365375494166,2.14093008532389,2.24018170899321,2.42043283711692,2.5424060875747,2.66915112471573,2.82136347557237,2.92663170756681,3.04100788915519,3.20869116829607,3.36358808312542,3.47973252033536,3.64751079417387,3.8463202811593,4.00223296000207,4.20649728203973,4.35042856674078,4.57058408293698,4.79970567888574
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Middle East & North Africa,MEA,6.32223844313406,6.34398487244638,6.35724246433324,6.6967648760591,7.20565485128572,7.55064735913786,7.96550916710914,8.39464369766255,8.79465508926146,8.86651231874272,9.32714374488447,9.79267758175613,10.2478891857365,10.5060818682668,11.3931319631057,11.8299339194915,12.1846952299122,11.4380229244396,12.0348302468816,11.2655174497948
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Middle East & North Africa (excluding high income),MNA,3.4308648283956,3.48291210455272,3.54487906540266,3.64017299463126,3.9185597577187,4.1010870203465,4.3165046426442,4.58664790981276,4.76350029020386,4.89574990131862,5.16055496573619,5.17753659144731,5.38342727880215,5.42603162321875,5.88944245659435,6.04283618928212,6.26679730749062,5.9284506230766,6.24648387262606,5.7241197496681
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Middle East & North Africa (IDA & IBRD countries),TMN,3.40692963238793,3.4617179668223,3.52779007047702,3.62034779964533,3.89433895722064,4.07414450516745,4.28997884637,4.55894888444817,4.73316091980381,4.86205903332972,5.12341409872389,5.13566446592902,5.33929872028134,5.37970149579772,5.84051300532452,5.99149067324799,6.21112157846019,5.87636467581455,6.19240998478389,5.67317527070827
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Middle income,MIC,4.37245949770334,4.51193829270959,4.65820949134412,4.88166422929111,5.29218870900608,5.62696728027881,5.93788281381841,6.3937975866303,6.67650635108845,6.82421617152988,7.25797525233436,7.71569137961772,8.077365074451,8.50304786695575,8.88905268522507,9.26330927553589,9.58628295466805,9.96565252574926,10.4814274228455,10.8580539624012
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,North America,NAC,28.9453143546489,29.1827338033301,29.6552224028875,30.4069790492214,31.5042208896478,32.5371190445965,34.2313390454565,35.768910107155,36.8186736567653,36.8612941748034,39.0054220758467,39.3465132610521,39.7125892184782,39.9479936356621,40.5072120743015,41.161122198034,41.8031110073281,42.7431501584054,43.9964268744488,44.9915286313307
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,OECD members,OED,34.7016828696746,35.2880384989728,35.8637524192566,36.5114936962335,37.6320112019044,38.6617940672438,40.47837271322,42.2362668242263,42.0599187101371,41.6803097273181,43.1575897478322,43.4933018006127,43.2467830258441,43.5532498641016,43.9541915690115,44.9076285620099,45.4046907455448,46.5767789674966,47.5358152491104,48.4833923520792
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Other small states,OSS,30.7135915068955,31.6702133511777,32.6611320254226,33.2914672772225,29.4016651057557,30.6400419630351,33.221911990605,36.1942469694546,37.6935017954917,40.1607936060572,40.643860761178,43.7342634230379,46.4046002781167,47.6626144866682,49.7001072320537,52.1095310727591,52.7542300936227,53.1128498572277,55.8064594446751,62.3899968672362
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Pacific island small states,PSS,40.7686034426248,41.2607578840868,42.2526864280452,42.3485909593821,44.2543578434897,44.2282015576193,45.0475218583476,44.6643231720907,45.1256137203301,44.5001556983643,45.8149895265854,47.0543505220057,47.7184353381758,49.9775308040713,52.7780291830589,55.1536735118767,56.50254043544,59.5273276236645,61.7967182760214,61.4370945166095
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Post-demographic dividend,PST,37.4887984446627,38.2502436358836,39.0387602607608,39.8795393796593,41.1935537169952,42.4665035270798,44.6971533156561,47.2099254033857,47.2488701888399,47.4791579805351,49.9296573649003,50.7396843701613,51.0380698499722,51.738030090871,52.7412846236986,54.5035988486934,55.514756073326,56.7829740271763,58.0500504210141,59.2420880001686
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Pre-demographic dividend,PRE,4.62437103813815,4.82710579123775,4.40417419655915,4.38006622522923,4.93685391810669,5.27713808483484,5.66273706485314,6.07111402870431,6.539400693086,6.97500529803503,7.53488953430029,8.02045234123686,7.68361966021167,8.07647620474843,8.5897504401267,9.15347891993254,9.0671072859059,8.9487597255679,9.69277127308836,8.61895032771447
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Small states,SST,21.6359495760886,22.3122323248518,23.0959663515057,23.8996418875463,22.831810976859,23.9521133968295,26.0839280343021,28.1888102732138,29.3795377204811,30.4432799035452,31.2270253501237,33.1645407818957,34.7896369076708,35.7405025537128,37.0326411134796,41.0174549906557,39.5545867478219,39.8005752911709,41.3541132453006,44.6092658074966
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,South Asia,SAS,1.24163310054731,1.27029750331605,1.26846477960953,1.33769760524381,1.49016713069605,1.59401102971014,1.70631660627437,1.81875270771697,1.9329482606089,2.0593419605627,2.19883188693443,2.32598525136746,2.43063191652619,2.58969686430422,2.73520869977302,2.92941094291454,3.14468076398471,3.34921115861676,3.58937084420806,3.79150862760358
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,South Asia (IDA & IBRD),TSA,1.24163310054731,1.27029750331605,1.26846477960953,1.33769760524381,1.49016713069605,1.59401102971014,1.70631660627437,1.81875270771697,1.9329482606089,2.0593419605627,2.19883188693443,2.32598525136746,2.43063191652619,2.58969686430422,2.73520869977302,2.92941094291454,3.14468076398471,3.34921115861676,3.58937084420806,3.79150862760358
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Sub-Saharan Africa,SSF,10.5133573609488,10.5925333614699,10.4314721513276,10.603675572582,11.0946670994758,11.5390071361431,12.1130282210697,12.7440995088628,13.2467371215845,13.5839187038346,14.2709646944635,14.8861489397883,12.6758251402976,13.055895357572,13.4077039944435,13.4790555390093,13.4714934678777,13.790896932985,13.9134914106318,14.2446851268982
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Sub-Saharan Africa (excluding high income),SSA,10.5020689817228,10.5819031962651,10.4217005489788,10.5947835639588,11.0863023993469,11.5299897859926,12.1031926395359,12.7332545496822,13.2363558399822,13.5738024549273,14.2603386923134,14.8746872910728,12.6667223562852,13.0464249566331,13.3979923957566,13.4689637362098,13.4608738832011,13.7797852561649,13.9022053507808,14.2330607089593
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Sub-Saharan Africa (IDA & IBRD countries),TSS,10.5133573609488,10.5925333614699,10.4314721513276,10.603675572582,11.0946670994758,11.5390071361431,12.1130282210697,12.7440995088628,13.2467371215845,13.5839187038346,14.2709646944635,14.8861489397883,12.6758251402976,13.055895357572,13.4077039944435,13.4790555390093,13.4714934678777,13.790896932985,13.9134914106318,14.2446851268982
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Upper middle income,UMC,7.38985697402718,7.76158545549258,8.07861609182837,8.52675299334032,9.18327158161236,9.81855848676387,10.6275663080796,11.2718981576911,11.8507952194861,12.0127347053126,12.7507071123947,13.6030681766583,14.2859111833562,15.0656176871139,15.6914613596864,16.4699431121804,16.8679696162627,17.6424342283917,18.5664079658457,18.8297229280536
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,World,WLD,13.8914056816287,14.0998158184708,14.1950184664184,14.5027940443916,15.1987635330852,15.6852755601331,16.0379441648724,16.5288804893023,16.5606963806971,16.3465991446369,16.9560017012377,17.4717526647617,17.6704258161098,18.0994291450049,18.5705353352437,19.1144445141974,19.5064538974519,19.9909581044585,20.6829303417714,21.1916568710339
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Afghanistan,AFG,..,..,0.372506917277482,0.405407763082714,0.411140707155174,0.457310636092608,0.481810610979007,0.548427285669022,0.569952967904858,0.6918689193319,0.791238187915002,0.7946116697862,0.895942831157785,0.946122301413319,0.971899813791313,0.986005138270327,1.00829195243624,1.03498147270231,1.04728976349922,1.08825558569952
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Albania,ALB,3.29590666833714,3.74733569487062,4.12305625627094,4.59216615509468,5.12973205957603,5.75066545437751,6.70600100455465,7.24781793159729,7.94862927298311,8.38443799678954,8.87808334170627,9.29961444761466,9.638438251818,9.95350300928371,10.3626959295861,12.3770110106968,10.7731886558088,11.1930598415775,13.2593502624581,11.4656878120578
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Algeria,DZA,17.1447385912785,17.1297317504202,17.3813146955913,18.1036453650953,18.3607040987234,18.9214997239705,18.7396069019616,18.8826297704339,18.8549944219197,18.6918686575178,18.9060512181797,19.0041448428994,19.2304765739889,18.8398208064158,18.6779015313678,18.5368862255053,18.5580299241286,17.7022438492311,17.9146707755088,18.0938174832176
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Angola,AGO,46.9118516584188,47.9079524392813,53.3878977984026,53.9275232932767,58.7044201019944,66.2779967059403,73.9331053240707,84.2911333863356,93.7064529807128,94.5123284783642,99.1056276411259,102.544592921617,111.301901160097,116.811345264798,122.441652104957,123.592603633991,120.403914464629,120.223308593368,118.64079463277,117.810309072948
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Antigua and Barbuda,ATG,269.592001391293,243.421170824255,233.310786288307,235.415430207209,237.410889893904,241.545781205512,277.686613412872,309.749168822187,316.156931038071,284.25807783501,267.665565966375,268.254657376067,283.604858228337,281.900743575249,292.600927940225,303.793771043771,320.491671732204,330.568965847799,353.32414610882,370.503600523274
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Argentina,ARG,13.0289343528443,12.187378594743,10.6315944036118,11.3331377969574,12.1074660389732,12.9188392708313,13.6880472595658,14.6374744881286,14.947307110728,13.805198935413,14.9297087427906,15.5458820383334,15.38631592527,15.7564066412087,15.360508753932,15.7800287984402,15.4517524655901,15.8872605689487,15.471427972778,15.1618662038854
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Armenia,ARM,2.11620781969556,2.51421182755746,2.83622836222324,2.83404664813699,2.47226694974354,2.5435683419369,2.82228296959196,3.01183974999995,3.37542845757112,3.38078064868957,4.00447266029783,3.65612952946784,3.24903983203443,3.34035709266724,3.57556027846429,3.22534769956822,3.32320689764765,3.96772344663595,4.40627822905394,4.49127249079068
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Australia,AUS,40.3201708265331,41.3825597327735,44.4815732208457,47.4606705143983,51.2440628166998,54.83595446791,60.1143248879401,66.866412815855,74.6115890084572,82.3824837181465,89.6453676055315,91.5113004280709,79.1851315583746,67.3131378996775,71.6109637991272,146.487602149814,130.612341285445,117.688223707167,117.507271980241,152.492932522653
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Austria,AUT,85.5864634291568,87.3678158824822,89.5555907455979,90.6744041001612,93.4394041940297,95.8293737775138,99.4444801631073,103.469635880485,105.305829665498,101.656313227883,103.846419945982,106.881640287368,107.608911681132,107.636357024355,108.348127028851,109.447320495858,111.624706162949,114.145831004212,116.914307279443,118.688351630032
"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,Azerbaijan,AZE,1.08444204422091,1.31995382832525,1.44512570077721,1.5019471444264,1.5444606317016,1.87163784782019,2.44604448968662,3.07248285555247,3.56685747135534,4.03492610422683,4.3043327938106,4.1842908413535,4.03249820516105,4.2600192079699,4.52898833432427,4.54053986534719,4.32977479916379,4.25180884184846,4.29891526347098,4.25834190597226
